2018-02-27, 21:49:35, 690000000, 695000000, 1000000.00, 20, -71.87, -64.75, -66.48, -64.33, -73.96
2018-02-27, 21:49:35, 685000000, 690000000, 1000000.00, 20, -70.09, -70.87, -69.69, -63.45, -59.40
2018-02-27, 21:49:35, 695000000, 700000000, 1000000.00, 20, -66.57, -61.88, -57.95, -59.01, -58.12
2018-02-27, 21:49:35, 700000000, 705000000, 1000000.00, 20, -55.54, -65.04, -65.71, -60.66, -64.71
2018-02-27, 21:49:35, 710000000, 715000000, 1000000.00, 20, -78.63, -69.78, -64.25, -59.40, -63.57
2018-02-27, 21:49:35, 705000000, 710000000, 1000000.00, 20, -65.44, -65.45, -63.16, -61.28, -68.82
2018-02-27, 21:49:35, 715000000, 720000000, 1000000.00, 20, -65.66, -66.05, -62.20, -74.55, -60.45
2018-02-27, 21:49:35, 720000000, 725000000, 1000000.00, 20, -58.38, -62.07, -61.06, -62.47, -59.38
2018-02-27, 21:49:35, 730000000, 735000000, 1000000.00, 20, -62.54, -68.16, -64.77, -61.82, -71.06
2018-02-27, 21:49:35, 725000000, 730000000, 1000000.00, 20, -61.35, -70.81, -57.67, -63.41, -63.92
2018-02-27, 21:49:35, 735000000, 740000000, 1000000.00, 20, -56.93, -60.92, -69.95, -67.49, -63.74
2018-02-27, 21:49:35, 740000000, 745000000, 1000000.00, 20, -60.52, -64.92, -61.67, -67.82, -63.07
2018-02-27, 21:49:35, 750000000, 755000000, 1000000.00, 20, -53.32, -46.66, -45.72, -55.67, -63.14
2018-02-27, 21:49:35, 745000000, 750000000, 1000000.00, 20, -59.51, -45.46, -44.14, -46.82, -44.47
2018-02-27, 21:49:35, 755000000, 760000000, 1000000.00, 20, -56.97, -56.95, -61.53, -65.91, -56.59
2018-02-27, 21:49:35, 760000000, 765000000, 1000000.00, 20, -62.60, -66.36, -66.14, -63.23, -64.56
2018-02-27, 21:49:35, 770000000, 775000000, 1000000.00, 20, -61.39, -62.96, -61.98, -61.39, -64.36
2018-02-27, 21:49:35, 765000000, 770000000, 1000000.00, 20, -68.23, -65.94, -62.40, -65.23, -69.63
2018-02-27, 21:49:35, 775000000, 780000000, 1000000.00, 20, -63.70, -70.18, -63.51, -69.71, -62.78
2018-02-27, 21:49:35, 780000000, 785000000, 1000000.00, 20, -58.85, -60.01, -61.88, -64.97, -63.33
2018-02-27, 21:49:35, 790000000, 795000000, 1000000.00, 20, -61.49, -64.14, -70.58, -67.27, -66.37
2018-02-27, 21:49:35, 785000000, 790000000, 1000000.00, 20, -59.09, -63.99, -64.95, -65.55, -66.84
2018-02-27, 21:49:35, 795000000, 800000000, 1000000.00, 20, -58.99, -62.17, -68.44, -73.31, -57.54
2018-02-27, 21:49:35, 800000000, 805000000, 1000000.00, 20, -53.73, -61.36, -73.76, -73.88, -82.04
2018-02-27, 21:49:35, 810000000, 815000000, 1000000.00, 20, -62.41, -69.88, -83.55, -81.11, -74.60
